"Report_ID";"Booking_ID"
"179884";"13016378"
"179884";"13016379"
"179884";"13016380"
"179884";"13016408"
"179884";"13016409"
"179884";"13016410"
"179884";"13016476"
"179884";"13016560"
"179884";"13016561"
"179884";"13016562"
"179884";"13016717"
"179884";"13016764"
"179884";"13016905"
"179884";"13016956"
"179884";"13017762"
"179884";"13017784"
"179884";"13017816"
"179884";"13017823"
"179884";"13017827"
"179884";"13017837"
"179884";"13019730"
"179884";"13019966"
"179884";"13020002"
"179884";"13020005"
"179884";"13020006"
"179884";"13020014"
"179884";"13020593"
"179884";"13020676"
"179884";"13020677"
"179884";"13020678"
"179884";"13020705"
"179884";"13020708"
"179884";"13020709"
"179884";"13020724"
"179884";"13020727"
"179884";"13020728"
"179884";"13020790"
"179884";"13020793"
"179884";"13020794"
"179884";"13020854"
"179884";"13020857"
"179884";"13020858"
"179884";"13020934"
"179884";"13020937"
"179884";"13020938"
"179884";"13021022"
"179884";"13021036"
"179884";"13021158"
"179884";"13021161"
"179884";"13021162"
"179884";"13021322"
"179884";"13021352"
"179884";"13022191"
"179884";"13022747"
"179884";"13022775"
"179884";"13022776"
"179884";"13023074"
"179884";"13023077"
"179884";"13023078"
"179884";"13023429"
"179884";"13023431"
"179884";"13023433"
"179884";"13023435"
"179884";"13023437"
"179884";"13023439"
"179884";"13023441"
"179884";"13023443"
"179884";"13023445"
"179884";"13023447"
"179884";"13023449"
"179884";"13023451"
"179884";"13023453"
"179884";"13023455"
"179884";"13023457"
"179884";"13023459"
"179884";"13023465"
"179884";"13023467"
"179884";"13023469"
"179884";"13023473"
"179884";"13023477"
"179884";"13023491"
"179884";"13023497"
"179884";"13023499"
"179884";"13023501"
"179884";"13023503"
"179884";"13023505"
"179884";"13023507"
"179884";"13023509"
"179884";"13023511"
"179884";"13023513"
"179884";"13023515"
"179884";"13023517"
"179884";"13023519"
"179884";"13023521"
"179884";"13023523"
"179884";"13023525"
"179884";"13023527"
"179884";"13023529"
"179884";"13023531"
"179884";"13023533"
"179884";"13023535"
"179884";"13023537"
"179884";"13023539"
"179884";"13023541"
"179884";"13023543"
"179884";"13023545"
"179884";"13023547"
"179884";"13023549"
"179884";"13023551"
"179884";"13023553"
"179884";"13023555"
"179884";"13023557"
"179884";"13023559"
"179884";"13023561"
"179884";"13023563"
"179884";"13023565"
"179884";"13023567"
"179884";"13023569"
"179884";"13023571"
"179884";"13023573"
"179884";"13023575"
"179884";"13023577"
"179884";"13023583"
"179884";"13023585"
"179884";"13023587"
"179884";"13023589"
"179884";"13023591"
"179884";"13023593"
"179884";"13023595"
"179884";"13023597"
"179884";"13023599"
"179884";"13023601"
"179884";"13023603"
"179884";"13023605"
"179884";"13023607"
"179884";"13023609"
"179884";"13023611"
"179884";"13023613"
"179884";"13023615"
"179884";"13023617"
"179884";"13023619"
"179884";"13023621"
"179884";"13023623"
"179884";"13023625"
"179884";"13023627"
"179884";"13023633"
"179884";"13023635"
"179884";"13023637"
"179884";"13023639"
"179884";"13023641"
"179884";"13023643"
"179884";"13023647"
"179884";"13023649"
"179884";"13023651"
"179884";"13023653"
"179884";"13023655"
"179884";"13023657"
"179884";"13023659"
"179884";"13023661"
"179884";"13023663"
"179884";"13023665"
"179884";"13023667"
"179884";"13023669"
"179884";"13023671"
"179884";"13023673"
"179884";"13023677"
"179884";"13023679"
"179884";"13023685"
"179884";"13023689"
"179884";"13023691"
"179884";"13023693"
"179884";"13023695"
"179884";"13023697"
"179884";"13023699"
"179884";"13023701"
"179884";"13023703"
"179884";"13023705"
"179884";"13023707"
"179884";"13023709"
"179884";"13023711"
"179884";"13023713"
"179884";"13023715"
"179884";"13023717"
"179884";"13023721"
"179884";"13023723"
"179884";"13023725"
"179884";"13023727"
"179884";"13023729"
"179884";"13023731"
"179884";"13023733"
"179884";"13023735"
"179884";"13023737"
"179884";"13023739"
"179884";"13023741"
"179884";"13023743"
"179884";"13023745"
"179884";"13023747"
"179884";"13023749"
"179884";"13023751"
"179884";"13023753"
"179884";"13023755"
"179884";"13023757"
"179884";"13023759"
"179884";"13023761"
"179884";"13023763"
"179884";"13023765"
"179884";"13023767"
"179884";"13023771"
"179884";"13023773"
"179884";"13023776"
"179884";"13023777"
"179884";"13023778"
"179884";"13024016"
"179884";"13024017"
"179884";"13024018"
"179884";"13024023"
"179884";"13024025"
"179884";"13024027"
"179884";"13024029"
"179884";"13024031"
"179884";"13024033"
"179884";"13024035"
"179884";"13024037"
"179884";"13024039"
"179884";"13024041"
"179884";"13024043"
"179884";"13024045"
"179884";"13024047"
"179884";"13024049"
"179884";"13024051"
"179884";"13024053"
"179884";"13024055"
"179884";"13024057"
"179884";"13024059"
"179884";"13024061"
"179884";"13024063"
"179884";"13024065"
"179884";"13024067"
"179884";"13024069"
"179884";"13024071"
"179884";"13024073"
"179884";"13024075"
"179884";"13024077"
"179884";"13024079"
"179884";"13024081"
"179884";"13024083"
"179884";"13024085"
"179884";"13024087"
"179884";"13024089"
"179884";"13024091"
"179884";"13024093"
"179884";"13024095"
"179884";"13024097"
"179884";"13024099"
"179884";"13024101"
"179884";"13024103"
"179884";"13024105"
"179884";"13024107"
"179884";"13024109"
"179884";"13024111"
"179884";"13024113"
"179884";"13024115"
"179884";"13024117"
"179884";"13024119"
"179884";"13024121"
"179884";"13024123"
"179884";"13024125"
"179884";"13024127"
"179884";"13024129"
"179884";"13024131"
"179884";"13024133"
"179884";"13024135"
"179884";"13024137"
"179884";"13024139"
"179884";"13024141"
"179884";"13024143"
"179884";"13024145"
"179884";"13024147"
"179884";"13024149"
"179884";"13024151"
"179884";"13024153"
"179884";"13024155"
"179884";"13024157"
"179884";"13024159"
"179884";"13024161"
"179884";"13024163"
"179884";"13024165"
"179884";"13024167"
"179884";"13024169"
"179884";"13024171"
"179884";"13024173"
"179884";"13024175"
"179884";"13024177"
"179884";"13024179"
"179884";"13024181"
"179884";"13024187"
"179884";"13024189"
"179884";"13024191"
"179884";"13024193"
"179884";"13024195"
"179884";"13024197"
"179884";"13024199"
"179884";"13024201"
"179884";"13024376"
"179884";"13024377"
"179884";"13024378"
"179884";"13024433"
"179884";"13024435"
"179884";"13024437"
"179884";"13024439"
"179884";"13024441"
"179884";"13024443"
"179884";"13024445"
"179884";"13024447"
"179884";"13024449"
"179884";"13024451"
"179884";"13024453"
"179884";"13024455"
"179884";"13024457"
"179884";"13024459"
"179884";"13024461"
"179884";"13024463"
"179884";"13024594"
"179884";"13024595"
"179884";"13024596"
"179884";"13024604"
"179884";"13024605"
"179884";"13024606"
"179884";"13024816"
"179884";"13025393"
"179884";"13026002"
"179884";"13028212"
"179884";"13028223"
"179884";"13028227"
"179884";"13028231"
"179884";"13028234"
"179884";"13028235"
"179884";"13028269"
"179884";"13028272"
"179884";"13028273"
"179884";"13028275"
"179884";"13028278"
"179884";"13028279"
"179884";"13028281"
"179884";"13028443"
"179884";"13028477"
"179884";"13028480"
"179884";"13028481"
"179884";"13028491"
"179884";"13028494"
"179884";"13028495"
"179884";"13028515"
"179884";"13028518"
"179884";"13028519"
"179884";"13028637"
"179884";"13028645"
"179884";"13028651"
"179884";"13028665"
"179884";"13028802"
"179884";"13028803"
"179884";"13028812"
"179884";"13028813"
"179884";"13028889"
"179884";"13028890"
"179884";"13028891"
"179884";"13028905"
"179884";"13028906"
"179884";"13028907"
"179884";"13028922"
"179884";"13028923"
"179884";"13028924"
"179884";"13029005"
"179884";"13029992"
"179884";"13029993"
"179884";"13029994"
"179884";"13029998"
"179884";"13029999"
"179884";"13030000"
"179884";"13030002"
"179884";"13030003"
"179884";"13030004"
"179884";"13030014"
"179884";"13030079"
"179884";"13030080"
"179884";"13030081"
"179884";"13030119"
"179884";"13030120"
"179884";"13030121"
"179884";"13030125"
"179884";"13030126"
"179884";"13030127"
"179884";"13030131"
"179884";"13030137"
"179884";"13030222"
"179884";"13030223"
"179884";"13030224"
"179884";"13030258"
"179884";"13030261"
"179884";"13030262"
"179884";"13030356"
"179884";"13030359"
"179884";"13030360"
"179884";"13031641"
"179884";"13031644"
"179884";"13031645"
"179884";"13031690"
"179884";"13031709"
"179884";"13031713"
"179884";"13031798"
"179884";"13031801"
"179884";"13031802"
"179884";"13031809"
"179884";"13031811"
"179884";"13031813"
"179884";"13031815"
"179884";"13031817"
"179884";"13031819"
"179884";"13031821"
"179884";"13031823"
"179884";"13031825"
"179884";"13031827"
"179884";"13031829"
"179884";"13031831"
"179884";"13031833"
"179884";"13031837"
"179884";"13031839"
"179884";"13031841"
"179884";"13031843"
"179884";"13031845"
"179884";"13031847"
"179884";"13031849"
"179884";"13031851"
"179884";"13031853"
"179884";"13031855"
"179884";"13031857"
"179884";"13031859"
"179884";"13031861"
"179884";"13031863"
"179884";"13031865"
"179884";"13031867"
"179884";"13031869"
"179884";"13031871"
"179884";"13031873"
"179884";"13031875"
"179884";"13031877"
"179884";"13031879"
"179884";"13032425"
"179884";"13032427"
"179884";"13032429"
"179884";"13032431"
"179884";"13032433"
"179884";"13032435"
"179884";"13032437"
"179884";"13032439"
"179884";"13032442"
"179884";"13032443"
"179884";"13032445"
"179884";"13032447"
"179884";"13032449"
"179884";"13032451"
"179884";"13032453"
"179884";"13032455"
"179884";"13032457"
"179884";"13032459"
"179884";"13032461"
"179884";"13032463"
"179884";"13032465"
"179884";"13032467"
"179884";"13032469"
"179884";"13032471"
"179884";"13032473"
"179884";"13032475"
"179884";"13032477"
"179884";"13032479"
"179884";"13032481"
"179884";"13032489"
"179884";"13032491"
"179884";"13032493"
"179884";"13032495"
"179884";"13032497"
"179884";"13032499"
"179884";"13032503"
"179884";"13032505"
"179884";"13032516"
"179884";"13032901"
"179884";"13032922"
"179884";"13032923"
"179884";"13032924"
"179884";"13032927"
"179884";"13032929"
"179884";"13032931"
"179884";"13032933"
"179884";"13032935"
"179884";"13032937"
"179884";"13032939"
"179884";"13032941"
"179884";"13032943"
"179884";"13032945"
"179884";"13032947"
"179884";"13032949"
"179884";"13032951"
"179884";"13032953"
"179884";"13032955"
"179884";"13032957"
"179884";"13032959"
"179884";"13032961"
"179884";"13032963"
"179884";"13032965"
"179884";"13032967"
"179884";"13032969"
"179884";"13032971"
"179884";"13032973"
"179884";"13032975"
"179884";"13032977"
"179884";"13032979"
"179884";"13032981"
"179884";"13032988"
"179884";"13032989"
"179884";"13032990"
"179884";"13033577"
"179884";"13033578"
"179884";"13033579"
"179884";"13033838"
"179884";"13033839"
"179884";"13033840"
"179884";"13033861"
"179884";"13033863"
"179884";"13033864"
"179884";"13035446"
"179884";"13035527"
"179884";"13035556"
"179884";"13035564"
"179884";"13035567"
"179884";"13035568"
"179884";"13035582"
"179884";"13035686"
"179884";"13035689"
"179884";"13035690"
"179884";"13035706"
"179884";"13035762"
"179884";"13035857"
"179884";"13035860"
"179884";"13035861"
"179884";"13035877"
"179884";"13035880"
"179884";"13035881"
"179884";"13035985"
"179884";"13035986"
"179884";"13035987"
"179884";"13036043"
"179884";"13036044"
"179884";"13036045"
"179884";"13036140"
"179884";"13036141"
"179884";"13036142"
"179884";"13038598"
"179884";"13038601"
"179884";"13038602"
"179884";"13038758"
"179884";"13038759"
"179884";"13038760"
"179884";"13038820"
"179884";"13038821"
"179884";"13038822"
"179884";"13042583"
"179884";"13042623"
"179884";"13042928"
"179884";"13042989"
"179884";"13043192"
"179884";"13043195"
"179884";"13043196"
"179884";"13043218"
"179884";"13043221"
"179884";"13043222"
"179884";"13043294"
"179884";"13043297"
"179884";"13043298"
"179884";"13043367"
"179884";"13043977"
"179884";"13044869"
"179884";"13044870"
"179884";"13044871"
"179884";"13046908"
"179884";"13046910"
"179884";"13046916"
"179884";"13046920"
"179884";"13046922"
"179884";"13046924"
"179884";"13046926"
"179884";"13046928"
"179884";"13046930"
"179884";"13046932"
"179884";"13046934"
"179884";"13046936"
"179884";"13046938"
"179884";"13046940"
"179884";"13046950"
"179884";"13046956"
"179884";"13046960"
"179884";"13046962"
"179884";"13046966"
"179884";"13046970"
"179884";"13046972"
"179884";"13046976"
"179884";"13046982"
"179884";"13046986"
"179884";"13046990"
"179884";"13046994"
"179884";"13046998"
"179884";"13047000"
"179884";"13047006"
"179884";"13047010"
"179884";"13047014"
"179884";"13047018"
"179884";"13047020"
"179884";"13047024"
"179884";"13047028"
"179884";"13047032"
"179884";"13047034"
"179884";"13047036"
"179884";"13047040"
"179884";"13047044"
"179884";"13047046"
"179884";"13047050"
"179884";"13047054"
"179884";"13047058"
"179884";"13047062"
"179884";"13047064"
"179884";"13047066"
"179884";"13047068"
"179884";"13047076"
"179884";"13047080"
"179884";"13047088"
"179884";"13047092"
"179884";"13047096"
"179884";"13047102"
"179884";"13047104"
"179884";"13047108"
"179884";"13047112"
"179884";"13047118"
"179884";"13047126"
"179884";"13047128"
"179884";"13047132"
"179884";"13047140"
"179884";"13047146"
"179884";"13047150"
"179884";"13047154"
"179884";"13047158"
"179884";"13047162"
"179884";"13047168"
"179884";"13047172"
"179884";"13047176"
"179884";"13047180"
"179884";"13047184"
"179884";"13047190"
"179884";"13047192"
"179884";"13047196"
"179884";"13047198"
"179884";"13047200"
"179884";"13047206"
"179884";"13047208"
"179884";"13047210"
"179884";"13047214"
"179884";"13047216"
"179884";"13047218"
"179884";"13047220"
"179884";"13047222"
"179884";"13047224"
"179884";"13047226"
"179884";"13047228"
"179884";"13047230"
"179884";"13047232"
"179884";"13047234"
"179884";"13047236"
"179884";"13047238"
"179884";"13047240"
"179884";"13047242"
"179884";"13047244"
"179884";"13047250"
"179884";"13047252"
"179884";"13047254"
"179884";"13047256"
"179884";"13047258"
"179884";"13047260"
"179884";"13047262"
"179884";"13047264"
"179884";"13047266"
"179884";"13047268"
"179884";"13047270"
"179884";"13047278"
"179884";"13047280"
"179884";"13047282"
"179884";"13047403"
"179884";"13047498"
"179884";"13047502"
"179884";"13047528"
"179884";"13047536"
"179884";"13047538"
"179884";"13047540"
"179884";"13047544"
"179884";"13047548"
"179884";"13047552"
"179884";"13047554"
"179884";"13047558"
"179884";"13047560"
"179884";"13047564"
"179884";"13047568"
"179884";"13048213"
"179884";"13048216"
"179884";"13048217"
"179884";"13048323"
"179884";"13048326"
"179884";"13048327"
"179884";"13051002"
"179884";"13051005"
"179884";"13051006"
"179884";"13051072"
"179884";"13051235"
"179884";"13051236"
"179884";"13051237"
"179884";"13051329"
"179884";"13051330"
"179884";"13051331"
"179884";"13051402"
"179884";"13051403"
"179884";"13051404"
"179884";"13051410"
"179884";"13051564"
"179884";"13051800"
"179884";"13052018"
"179884";"13052021"
"179884";"13052022"
"179884";"13052260"
"179884";"13052358"
"179884";"13053093"
"179884";"13053094"
"179884";"13053095"
"179884";"13053101"
"179884";"13053104"
"179884";"13053105"
"179884";"13053189"
"179884";"13053190"
"179884";"13053191"
"179884";"13053237"
"179884";"13053240"
"179884";"13053241"
"179884";"13056762"
"179884";"13056763"
"179884";"13056764"
"179884";"13058961"
"179884";"13058964"
"179884";"13058965"
"179884";"13059093"
"179884";"13059352"
"179884";"13059353"
"179884";"13059354"
"179884";"13059501"
"179884";"13059505"
"179884";"13059508"
"179884";"13059509"
"179884";"13059523"
"179884";"13059526"
"179884";"13059527"
"179884";"13059558"
"179884";"13059980"
"179884";"13060009"
"179884";"13060010"
"179884";"13060011"
"179884";"13060217"
"179884";"13060221"
"179884";"13060225"
"179884";"13060229"
"179884";"13060235"
"179884";"13060237"
"179884";"13060243"
"179884";"13060247"
"179884";"13060249"
"179884";"13060253"
"179884";"13060255"
"179884";"13060259"
"179884";"13060261"
"179884";"13060263"
"179884";"13060267"
"179884";"13060275"
"179884";"13060279"
"179884";"13060281"
"179884";"13060283"
"179884";"13060287"
"179884";"13060293"
"179884";"13060299"
"179884";"13060305"
"179884";"13060309"
"179884";"13060315"
"179884";"13060321"
"179884";"13060323"
"179884";"13060325"
"179884";"13060329"
"179884";"13060333"
"179884";"13060335"
"179884";"13060339"
"179884";"13060341"
"179884";"13060343"
"179884";"13060345"
"179884";"13060347"
"179884";"13060349"
"179884";"13060351"
"179884";"13060353"
"179884";"13060355"
"179884";"13060357"
"179884";"13060359"
"179884";"13060361"
"179884";"13060363"
"179884";"13060367"
"179884";"13060371"
"179884";"13060375"
"179884";"13060379"
"179884";"13060383"
"179884";"13060385"
"179884";"13060393"
"179884";"13060397"
"179884";"13060403"
"179884";"13060405"
"179884";"13060407"
"179884";"13060411"
"179884";"13060413"
"179884";"13060417"
"179884";"13060419"
"179884";"13060421"
"179884";"13060423"
"179884";"13060425"
"179884";"13060435"
"179884";"13060439"
"179884";"13060443"
"179884";"13060447"
"179884";"13060451"
"179884";"13060455"
"179884";"13060459"
"179884";"13060463"
"179884";"13060465"
"179884";"13060469"
"179884";"13060473"
"179884";"13060477"
"179884";"13060479"
"179884";"13060481"
"179884";"13060483"
"179884";"13060485"
"179884";"13060487"
"179884";"13060493"
"179884";"13060495"
"179884";"13060497"
"179884";"13060499"
"179884";"13060501"
"179884";"13060503"
"179884";"13060505"
"179884";"13060507"
"179884";"13060509"
"179884";"13060511"
"179884";"13060513"
"179884";"13060515"
"179884";"13060517"
"179884";"13060519"
"179884";"13060521"
"179884";"13060523"
"179884";"13060527"
"179884";"13060531"
"179884";"13060535"
"179884";"13060539"
"179884";"13060545"
"179884";"13060547"
"179884";"13060551"
"179884";"13060555"
"179884";"13060559"
"179884";"13060563"
"179884";"13060565"
"179884";"13060567"
"179884";"13060571"
"179884";"13060573"
"179884";"13060577"
"179884";"13060579"
"179884";"13060583"
"179884";"13060587"
"179884";"13060591"
"179884";"13060595"
"179884";"13060601"
"179884";"13060603"
"179884";"13060609"
"179884";"13060611"
"179884";"13060615"
"179884";"13060619"
"179884";"13060623"
"179884";"13060627"
"179884";"13060631"
"179884";"13060633"
"179884";"13060637"
"179884";"13060641"
"179884";"13060645"
"179884";"13060647"
"179884";"13060651"
"179884";"13060653"
"179884";"13060657"
"179884";"13060659"
"179884";"13060661"
"179884";"13060667"
"179884";"13060671"
"179884";"13060675"
"179884";"13060677"
"179884";"13060681"
"179884";"13060683"
"179884";"13060687"
"179884";"13060691"
"179884";"13060695"
"179884";"13060697"
"179884";"13060701"
"179884";"13060703"
"179884";"13060707"
"179884";"13061330"
"179884";"13061331"
"179884";"13061332"
"179884";"13061434"
"179884";"13061435"
"179884";"13061436"
"179884";"13061444"
"179884";"13061445"
"179884";"13061446"
"179884";"13061458"
"179884";"13061460"
"179884";"13061462"
"179884";"13061464"
"179884";"13061466"
"179884";"13061468"
"179884";"13061470"
"179884";"13061472"
"179884";"13061485"
"179884";"13061487"
"179884";"13061489"
"179884";"13061491"
"179884";"13061493"
"179884";"13061495"
"179884";"13061497"
"179884";"13061499"
"179884";"13061501"
"179884";"13061503"
"179884";"13061505"
"179884";"13062518"
"179884";"13062519"
"179884";"13062520"
"179884";"13062576"
"179884";"13062577"
"179884";"13062578"
"179884";"13067096"
"179884";"13067097"
"179884";"13067098"
"179884";"13067257"
"179884";"13067477"
"179884";"13068117"
"179884";"13068118"
"179884";"13068119"
"179884";"13068271"
"179884";"13068369"
"179884";"13068372"
"179884";"13068373"
"179884";"13069031"
"179884";"13069034"
"179884";"13069035"
"179884";"13069241"
"179884";"13069244"
"179884";"13069245"
"179884";"13070042"
"179884";"13070262"
"179884";"13071012"
"179884";"13071013"
"179884";"13071014"
"179884";"13071290"
"179884";"13071679"
"179884";"13074320"
"179884";"13074356"
"179884";"13074357"
"179884";"13074358"
"179884";"13079310"
"179884";"13079313"
"179884";"13079314"
"179884";"13080569"
"179884";"13080572"
"179884";"13080573"
"179884";"13080973"
"179884";"13080974"
"179884";"13080975"
"179884";"13081015"
"179884";"13081016"
"179884";"13081017"
"179884";"13081055"
"179884";"13081056"
"179884";"13081057"
"179884";"13081098"
"179884";"13081099"
"179884";"13081100"
"179884";"13081117"
"179884";"13081118"
"179884";"13081119"
"179884";"13081445"
"179884";"13081446"
"179884";"13081447"
"179884";"13081457"
"179884";"13081480"
"179884";"13081532"
"179884";"13081550"
"179884";"13081566"
"179884";"13081568"
"179884";"13081576"
"179884";"13081580"
"179884";"13081592"
"179884";"13081598"
"179884";"13081604"
"179884";"13081632"
"179884";"13081680"
"179884";"13081706"
"179884";"13081724"
"179884";"13081857"
"179884";"13081884"
"179884";"13081983"
"179884";"13081987"
"179884";"13081995"
"179884";"13082003"
"179884";"13082031"
"179884";"13082075"
"179884";"13082084"
"179884";"13082087"
"179884";"13082093"
"179884";"13082103"
"179884";"13082113"
"179884";"13082367"
"179884";"13082425"
"179884";"13082437"
"179884";"13082441"
"179884";"13082445"
"179884";"13082454"
"179884";"13082460"
"179884";"13082462"
"179884";"13082468"
"179884";"13082470"
"179884";"13082482"
"179884";"13082580"
"179884";"13082592"
"179884";"13082638"
"179884";"13082640"
"179884";"13082650"
"179884";"13082660"
"179884";"13082706"
"179884";"13082994"
"179884";"13082996"
"179884";"13082998"
"179884";"13083000"
"179884";"13083002"
"179884";"13083004"
"179884";"13083006"
"179884";"13083008"
"179884";"13083010"
"179884";"13083012"
"179884";"13083014"
"179884";"13083016"
"179884";"13083018"
"179884";"13083020"
"179884";"13083022"
"179884";"13083024"
"179884";"13083026"
"179884";"13083028"
"179884";"13083030"
"179884";"13083032"
"179884";"13083034"
"179884";"13083036"
"179884";"13083038"
"179884";"13083040"
"179884";"13083042"
"179884";"13083044"
"179884";"13083046"
"179884";"13083048"
"179884";"13083058"
"179884";"13083060"
"179884";"13083062"
"179884";"13083064"
"179884";"13083066"
"179884";"13083068"
"179884";"13083070"
"179884";"13083072"
"179884";"13083074"
"179884";"13083076"
"179884";"13083078"
"179884";"13083080"
"179884";"13083082"
"179884";"13083084"
"179884";"13083086"
"179884";"13083088"
"179884";"13083090"
"179884";"13083092"
"179884";"13083094"
"179884";"13083096"
"179884";"13083098"
"179884";"13083100"
"179884";"13083102"
"179884";"13083104"
"179884";"13083108"
"179884";"13083110"
"179884";"13083112"
"179884";"13083114"
"179884";"13083116"
"179884";"13083118"
"179884";"13083120"
"179884";"13083122"
"179884";"13083124"
"179884";"13083126"
"179884";"13083128"
"179884";"13083130"
"179884";"13083132"
"179884";"13083134"
"179884";"13083140"
"179884";"13083142"
"179884";"13083144"
"179884";"13083148"
"179884";"13083150"
"179884";"13083152"
"179884";"13083154"
"179884";"13083160"
"179884";"13083164"
"179884";"13083166"
"179884";"13083168"
"179884";"13083170"
"179884";"13083172"
"179884";"13083174"
"179884";"13083176"
"179884";"13083179"
"179884";"13083181"
"179884";"13083183"
"179884";"13083185"
"179884";"13083187"
"179884";"13083189"
"179884";"13083191"
"179884";"13083193"
"179884";"13083199"
"179884";"13083201"
"179884";"13083203"
"179884";"13083205"
"179884";"13083207"
"179884";"13083210"
"179884";"13083212"
"179884";"13083214"
"179884";"13083216"
"179884";"13083218"
"179884";"13083222"
"179884";"13083224"
"179884";"13083226"
"179884";"13083228"
"179884";"13083230"
"179884";"13083232"
"179884";"13083234"
"179884";"13083236"
"179884";"13083238"
"179884";"13083240"
"179884";"13083242"
"179884";"13083244"
"179884";"13083246"
"179884";"13083248"
"179884";"13083250"
"179884";"13083252"
"179884";"13083256"
"179884";"13083258"
"179884";"13083260"
"179884";"13083262"
"179884";"13083264"
"179884";"13083266"
"179884";"13083268"
"179884";"13083486"
"179884";"13083717"
"179884";"13083720"
"179884";"13083721"
"179884";"13084362"
"179884";"13084365"
"179884";"13084366"
"179884";"13088362"
"179884";"13088365"
"179884";"13088366"
"179884";"13088392"
"179884";"13088395"
"179884";"13088396"
"179884";"13088412"
"179884";"13088415"
"179884";"13088416"
"179884";"13088548"
"179884";"13088551"
"179884";"13088552"
"179884";"13088564"
"179884";"13088567"
"179884";"13088568"
"179884";"13092508"
"179884";"13092510"
"179884";"13092512"
"179884";"13092514"
"179884";"13092516"
"179884";"13092518"
"179884";"13092520"
"179884";"13092522"
"179884";"13092524"
"179884";"13092526"
"179884";"13092532"
"179884";"13092536"
"179884";"13092538"
"179884";"13092542"
"179884";"13092546"
"179884";"13092550"
"179884";"13092552"
"179884";"13092554"
"179884";"13092558"
"179884";"13092566"
"179884";"13092568"
"179884";"13092570"
"179884";"13092572"
"179884";"13092574"
"179884";"13092576"
"179884";"13092578"
"179884";"13092584"
"179884";"13092586"
"179884";"13092588"
"179884";"13092590"
"179884";"13092592"
"179884";"13092594"
"179884";"13092596"
"179884";"13092598"
"179884";"13092600"
"179884";"13092602"
"179884";"13092604"
"179884";"13092606"
"179884";"13092608"
"179884";"13092612"
"179884";"13092614"
"179884";"13092616"
"179884";"13092618"
"179884";"13092620"
"179884";"13092622"
"179884";"13092624"
"179884";"13092626"
"179884";"13092628"
"179884";"13092632"
"179884";"13092634"
"179884";"13092636"
"179884";"13092640"
"179884";"13092642"
"179884";"13092644"
"179884";"13092646"
"179884";"13092648"
"179884";"13092650"
"179884";"13092652"
"179884";"13092654"
"179884";"13092656"
"179884";"13092658"
"179884";"13092660"
"179884";"13092662"
"179884";"13092664"
"179884";"13092666"
"179884";"13092668"
"179884";"13092670"
"179884";"13092672"
"179884";"13092674"
"179884";"13092724"
"179884";"13092726"
"179884";"13092728"
"179884";"13092730"
"179884";"13092732"
"179884";"13092734"
"179884";"13092736"
"179884";"13092738"
"179884";"13092740"
"179884";"13092742"
"179884";"13092744"
"179884";"13092746"
"179884";"13092748"
"179884";"13092750"
"179884";"13092752"
"179884";"13092760"
"179884";"13092762"
"179884";"13092764"
"179884";"13092766"
"179884";"13092768"
"179884";"13092770"
"179884";"13092772"
"179884";"13092774"
"179884";"13092776"
"179884";"13092778"
"179884";"13092780"
"179884";"13092782"
"179884";"13092784"
"179884";"13092786"
"179884";"13092788"
"179884";"13092790"
"179884";"13092792"
"179884";"13093890"
"179884";"13093891"
"179884";"13093892"
"179884";"13094008"
"179884";"13094009"
"179884";"13094010"
"179884";"13094162"
"179884";"13094246"
"179884";"13099000"
"179884";"13099001"
"179884";"13099002"
"179884";"13099062"
"179884";"13099063"
"179884";"13099064"
"179884";"13099229"
"179884";"13099230"
"179884";"13099231"
"179884";"13103490"
"179884";"13103492"
"179884";"13103496"
"179884";"13103498"
"179884";"13103500"
"179884";"13103502"
"179884";"13103505"
"179884";"13103507"
"179884";"13103509"
"179884";"13103511"
"179884";"13103513"
"179884";"13103517"
"179884";"13103855"
"179884";"13103856"
"179884";"13103857"
"179884";"13103858"
"179884";"13103859"
"179884";"13103860"
"179884";"13103861"
"179884";"13103862"
"179884";"13103863"
"179884";"13103864"
"179884";"13103865"
"179884";"13103866"
"179884";"13103867"
"179884";"13103868"
"179884";"13103869"
"179884";"13103870"
"179884";"13103871"
"179884";"13103872"
"179884";"13103873"
"179884";"13103874"
"179884";"13103875"
"179884";"13103876"
"179884";"13107253"
"179884";"13107254"
"179884";"13107255"
"179884";"13107264"
"179884";"13107265"
"179884";"13107266"
"179884";"13107340"
"179884";"13107341"
"179884";"13107342"
"179884";"13107501"
"179884";"13107509"
"179884";"13107510"
"179884";"13107511"
"179884";"13107822"
"179884";"13107830"
"179884";"13108057"
"179884";"13108058"
"179884";"13108060"
"179884";"13108061"
"179884";"13108062"
"179884";"13108063"
"179884";"13126062"
"182320";"12517213"
"182320";"12517214"
"182320";"12722531"
"182320";"12763916"
"182320";"12763919"
"182320";"12763920"
"182320";"12822270"
"182320";"12884674"
"182320";"12923575"
"182320";"12923578"
"182320";"12923579"
"182320";"12959742"
"182320";"12963977"
"182320";"12963980"
"182320";"12963981"
"182320";"12978940"
"182320";"12978943"
"182320";"12978944"
"182320";"12983382"
"182320";"12983385"
"182320";"12983386"
"182320";"12983424"
"182320";"12983427"
"182320";"12983428"
"182320";"12983452"
"182320";"12983455"
"182320";"12983456"
"182320";"12988902"
"182320";"12988905"
"182320";"12988906"
"182320";"12994390"
"182320";"12994393"
